iter	Passed	Remaining
897	14421	17697
898	14437	17681
899	14454	17666
900	14469	17649
901	14485	17633
902	14502	17618
903	14519	17602
904	14535	17586
905	14551	17571
906	14568	17555
907	14584	17539
908	14599	17523
909	14615	17507
910	14632	17491
911	14647	17474
912	14663	17457
913	14680	17443
914	14695	17425
915	14711	17409
916	14727	17393
917	14744	17378
918	14760	17362
919	14778	17348
920	14795	17333
921	14812	17318
922	14828	17303
923	14844	17286
924	14860	17270
925	14876	17254
926	14891	17236
927	14908	17222
928	14925	17206
929	14942	17191
930	14955	17172
931	14971	17156
932	14988	17141
933	15004	17125
934	15020	17109
935	15035	17091
936	15049	17073
937	15065	17057
938	15081	17041
939	15098	17025
940	15113	17009
941	15130	16993
942	15146	16977
943	15163	16962
944	15178	16945
945	15195	16930
946	15211	16913
947	15227	16897
948	15243	16881
949	15258	16864
950	15274	16848
951	15291	16833
952	15307	16817
953	15324	16802
954	15339	16785
955	15356	16769
956	15371	16753
957	15388	16737
958	15403	16720
959	15418	16702
960	15433	16686
961	15449	16669
962	15465	16654
963	15480	16637
964	15495	16619
965	15511	16603
966	15528	16588
967	15545	16573
968	15561	16556
969	15576	16539
970	15592	16523
971	15608	16507
972	15623	16490
973	15639	16474
974	15654	16457
975	15671	16442
976	15685	16424
977	15701	16408
978	15717	16392
979	15735	16377
980	15750	16361
981	15767	16346
982	15783	16329
983	15799	16313
984	15816	16298
985	15833	16282
986	15849	16266
987	15865	16251
988	15882	16235
989	15898	16219
990	15914	16203
991	15930	16187
992	15947	16171
993	15963	16156
994	15980	16141
995	15997	16125
996	16013	16109
997	16030	16094
998	16046	16078
999	16062	16062
1000	16078	16046
1001	16093	16029
1002	16109	16013
1003	16126	15997
1004	16143	15982
1005	16158	15965
1006	16174	15949
1007	16190	15933
1008	16206	15917
1009	16223	15902
1010	16238	15884
1011	16253	15867
1012	16270	15852
1013	16286	15837
1014	16303	15821
1015	16320	15806
1016	16336	15790
1017	16352	15774
1018	16368	15758
1019	16384	15742
1020	16400	15726
1021	16416	15709
1022	16431	15692
1023	16446	15676
1024	16462	15659
1025	16478	15643
1026	16493	15626
1027	16509	15610
1028	16526	15595
1029	16544	15580
1030	16560	15564
1031	16576	15548
1032	16592	15532
1033	16608	15516
1034	16625	15501
1035	16642	15485
1036	16658	15469
1037	16674	15453
1038	16689	15436
1039	16705	15420
1040	16721	15404
1041	16735	15386
1042	16750	15369
1043	16765	15352
1044	16781	15336
1045	16798	15320
1046	16815	15305
1047	16830	15288
1048	16847	15273
1049	16864	15258
1050	16879	15241
1051	16895	15225
1052	16910	15208
1053	16926	15192
1054	16943	15176
1055	16960	15161
1056	16977	15146
1057	16992	15129
1058	17008	15113
1059	17025	15098
1060	17041	15082
1061	17059	15067
1062	17075	15051
1063	17091	15034
1064	17108	15019
1065	17124	15004
1066	17139	14987
1067	17155	14970
1068	17171	14954
1069	17188	14939
1070	17204	14923
1071	17221	14908
1072	17237	14892
1073	17254	14877
1074	17271	14861
1075	17287	14845
1076	17303	14829
1077	17319	14813
1078	17336	14798
1079	17353	14782
1080	17368	14765
1081	17384	14749
1082	17401	14734
1083	17417	14718
1084	17433	14702
1085	17449	14686
1086	17465	14670
1087	17482	14654
1088	17497	14637
1089	17513	14621
1090	17529	14605
1091	17545	14589
1092	17560	14572
1093	17577	14556
1094	17593	14540
1095	17609	14524
1096	17626	14509
1097	17643	14493
1098	17659	14477
1099	17674	14461
1100	17691	14445
1101	17707	14429
1102	17723	14413
1103	17739	14397
1104	17755	14381
1105	17772	14365
1106	17786	14347
1107	17801	14330
1108	17816	14313
1109	17832	14297
1110	17849	14282
1111	17864	14266
1112	17881	14250
1113	17897	14234
1114	17914	14219
1115	17930	14203
1116	17946	14186
1117	17962	14170
1118	17979	14155
1119	17995	14139
1120	18011	14123
1121	18026	14106
1122	18043	14091
1123	18059	14074
1124	18075	14058
1125	18091	14042
1126	18109	14027
1127	18124	14011
1128	18140	13995
1129	18157	13979
1130	18173	13963
1131	18188	13946
1132	18204	13930
1133	18220	13914
1134	18236	13898
1135	18251	13881
1136	18269	13866
1137	18286	13851
1138	18302	13835
1139	18317	13818
1140	18332	13801
1141	18349	13786
1142	18365	13770
1143	18381	13754
1144	18397	13737
1145	18413	13721
1146	18429	13705
1147	18445	13689
1148	18460	13672
1149	18475	13655
1150	18492	13640
1151	18508	13624
1152	18525	13608
1153	18541	13592
1154	18556	13576
1155	18572	13559
1156	18588	13544
1157	18604	13527
1158	18620	13511
1159	18635	13494
1160	18650	13478
1161	18665	13461
1162	18679	13443
1163	18696	13427
1164	18711	13411
1165	18728	13396
1166	18744	13379
1167	18760	13363
1168	18776	13347
1169	18792	13331
1170	18808	13315
1171	18824	13299
1172	18842	13284
1173	18858	13268
1174	18875	13253
1175	18890	13236
1176	18907	13220
1177	18924	13205
1178	18940	13189
1179	18957	13173
1180	18973	13157
1181	18989	13141
1182	19006	13126
1183	19021	13109
1184	19036	13092
1185	19053	13076
1186	19068	13060
1187	19085	13044
1188	19101	13029
1189	19117	13012
1190	19132	12996
1191	19148	12980
1192	19165	12964
1193	19180	12947
1194	19196	12931
1195	19213	12915
1196	19227	12898
1197	19243	12882
1198	19259	12866
1199	19275	12850
1200	19291	12834
1201	19308	12818
1202	19324	12802
1203	19341	12787
1204	19358	12771
1205	19374	12755
1206	19390	12739
1207	19405	12722
